created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Mar 13 15:05:11 +0000 2024,_ELMUN,gue debatin prabowo wkwk heran mas gue dukung anis wkwk gue kayak saran gue mah debat ujung model mah sabangmerauke wkwkwk,negatif,0.9709983468055725
Wed Mar 13 15:05:08 +0000 2024,SyarifNaufalAr1,wr nih lu tonton melotot ya,negatif,0.9524700045585632
Wed Mar 13 15:05:07 +0000 2024,UMonline,raja jordan tahniah prabowo,netral,0.978177547454834
Wed Mar 13 15:04:41 +0000 2024,Juwishere,hasil real count nyata tweet unggul suara,netral,0.9891424775123596
Wed Mar 13 15:04:26 +0000 2024,keninayaka,hahaha mimpi kauuu kampung setting suara prabowo kalah ya kalah ajaa omong lukis kau ahahah,negatif,0.9969527721405029
Wed Mar 13 15:04:17 +0000 2024,RomeoWalker19,umm tweet,negatif,0.9906811118125916
Wed Mar 13 15:04:04 +0000 2024,deemaz85,halo absurd lho seyogyanya angka realistis,negatif,0.9767299294471741
Wed Mar 13 15:03:56 +0000 2024,InaRidho4,kuasa presiden prabowo tanggung,negatif,0.5430476069450378
Wed Mar 13 15:03:55 +0000 2024,CahKeren212,sing sabar nggih mas hasil nya ekspektasi dukung n nya ya ngamuk ngamuk dehnorak,positif,0.8061155676841736
Wed Mar 13 15:03:23 +0000 2024,m_andyasra,pilih bansos pilih kasihan pilih prog makan siang gratis pilih sosok jkw pilih suka mak banteng pilih muka agama pilih prabowo selamat indonesia c emas,positif,0.5588526725769043
Wed Mar 13 15:03:19 +0000 2024,AbdulRozakUB,id sudahsudah kerjakerjakerja minimal bikin pigura prabowo gibran jual urus maju hidup lo,negatif,0.6967566013336182
Wed Mar 13 15:03:11 +0000 2024,RaniKancana,iya bang tuju indonesia emas emas,positif,0.8971671462059021
Wed Mar 13 15:02:57 +0000 2024,harjonoabi,dukung,negatif,0.9781982898712158
Wed Mar 13 15:02:48 +0000 2024,Opiniku95098012,tweet lupa asam urat,positif,0.9150329232215881
Wed Mar 13 14:56:11 +0000 2024,wi_wijayyart,kalo merdeka jokowi prabowo dah koloni netherland biar liga eropa,negatif,0.45873570442199707
Wed Mar 13 14:56:07 +0000 2024,nizar_attamimi,mahasiswa pro palestn demonstrasi fakultas hukum universitas windsor protes hadap genosida israel langsung gz puasa sahur prabowogibran arsenal porto gose david raya habib hasan,netral,0.9928978681564331
Wed Mar 13 14:55:56 +0000 2024,h_____u_____3,sek due mesti juara tahan nglebokke bolpen neng botol,negatif,0.5248535871505737
Wed Mar 13 14:55:54 +0000 2024,AnnaYellowHeart,marm wth wenang wapres presiden jokowi dek facto prabowo dek jure ajure,netral,0.9040893316268921
Wed Mar 13 14:55:40 +0000 2024,Jangkrikgengg15,marm sikat habis wok orang bikin hidup derita,negatif,0.9977046847343445
Wed Mar 13 14:55:28 +0000 2024,KangMaman204,coba tonton dirty vote bilang curang arti otak lu,negatif,0.97258061170578
Wed Mar 13 14:55:20 +0000 2024,Kemal2sk,anies dirobah prabowo,netral,0.9817624092102051
Wed Mar 13 14:55:10 +0000 2024,h_____u_____3,uncover ratau sikat,negatif,0.9880784153938293
Wed Mar 13 14:55:08 +0000 2024,indoposco,prabowo unggul kalah berkalikali pilpres man of the moment demokrasi,netral,0.9563420414924622
Wed Mar 13 14:55:01 +0000 2024,LENGEE11,wr dukung bawa sial,negatif,0.9975282549858093
Wed Mar 13 14:54:03 +0000 2024,AfriansyahVico,inismyname joee back heran milu effort kerja keras kampanye laku jual progam makan siang gratis lihat sedih olah pasang jelek konteks debat,negatif,0.9907666444778442
Wed Mar 13 14:53:39 +0000 2024,denmas_sapto,tweet inti makmur kayak ya jgnkan uang gabah kayak pengin sisa,negatif,0.9942346215248108
Wed Mar 13 14:48:54 +0000 2024,AnKiiim_,prabowo jokowi,negatif,0.9680085182189941
Wed Mar 13 14:48:44 +0000 2024,HKurniawanheru,aneh kalo prabowo menang food estate,negatif,0.9959663152694702
Wed Mar 13 14:48:43 +0000 2024,Kemal2sk,indonesia tingkat cerdas rendah solusi capres prabowo makan gratis biar negara solusi sekolah gratis,negatif,0.9625306725502014
Wed Mar 13 14:48:11 +0000 2024,BTSzuniverse,jual dkampanye prabowo makan amp makan doang lo prabowo,negatif,0.9865061640739441
Wed Mar 13 14:47:24 +0000 2024,rizkyyogya,jogja bantul rumah harga m tawar,negatif,0.4653809070587158
Wed Mar 13 14:47:13 +0000 2024,Pororo_winer,tg rena,netral,0.83625727891922
Wed Mar 13 14:47:12 +0000 2024,firman__nurhuda,salah poin publik salah paham kait menang pilpres prabowogibran menang olah abri dwifungsi orba,negatif,0.9910027980804443
Wed Mar 13 14:47:07 +0000 2024,r11595,oke gas oke gas warga palu pilih prabowo program jokowi hmmm,negatif,0.9749345779418945
Wed Mar 13 14:46:31 +0000 2024,KTP_sementara,alhamdulillah,positif,0.9892728924751282
Wed Mar 13 14:46:17 +0000 2024,h_____u_____3,ya pasutri pngstu htri,negatif,0.783319890499115
Wed Mar 13 14:45:53 +0000 2024,BANGSAygSUJUD,othmar tweet istighfar,positif,0.6608234643936157
Wed Mar 13 14:45:50 +0000 2024,hollowdimension,why orang cenderung suka prabowo anti bbm harga konstan bbm menyelesaiakan subsidi sasar inflasi tibatiba harga minyak dunia krisis,negatif,0.9925490617752075
Wed Mar 13 14:45:48 +0000 2024,rikiisiahaan,tjg bobot mah badan prabowo,negatif,0.9780362248420715
Wed Mar 13 14:45:37 +0000 2024,DeandraStevan,tweet tv sehat ya semangat,positif,0.8628740906715393
Wed Mar 13 14:41:21 +0000 2024,Kemal2sk,curang putar bangga dukung,negatif,0.9259968996047974
Wed Mar 13 14:41:02 +0000 2024,bengkeldodo,tahumengenal sesat pikir rua terima informasi salah tugas dukung prabowo jaga jokowi jabat,negatif,0.9842672944068909
Wed Mar 13 14:40:41 +0000 2024,bengkeldodo,zyitsme pintar ya dukung prabowo gibran,positif,0.6449077725410461
Wed Mar 13 14:40:10 +0000 2024,HelmiZakiul,tri tahan,netral,0.9904124140739441
Wed Mar 13 14:40:07 +0000 2024,abadikinicom,kpu sahkan suara prabowogibran unggul sulbar,netral,0.9939684867858887
Wed Mar 13 14:39:44 +0000 2024,h_____u_____3,sek ayem bang nirokke nyoblos wowo,negatif,0.9917566776275635
Wed Mar 13 14:39:42 +0000 2024,RoseIndah14,berita pasuk all oke gas oke gasmereka bahagia sambut terima kasih jokowi prabowo,positif,0.9812829494476318
Wed Mar 13 14:39:41 +0000 2024,dwi_cahyonod,nyakfadilah indonesia dipimpim allah angkat kaum hina kaum taqdir allah allah meridhoi rusak jahat situ prabowo allah tuhan semesta alam,positif,0.5610558390617371
Wed Mar 13 14:39:33 +0000 2024,syaafiqi,oh iya ya sih sadar nyata jokowi prabowo kapal,negatif,0.7853014469146729
Wed Mar 13 14:39:19 +0000 2024,BagusAnfield,respect imam shalat isya qunut nazi untu palestine,positif,0.612402617931366
Wed Mar 13 14:39:17 +0000 2024,Jokowi_RI,kenang titiek soeharto,netral,0.6390073299407959
Wed Mar 13 14:38:52 +0000 2024,SatuIndonesiaco,pisah prabowo kasad mayor teddy jabat wadanyonif,netral,0.9962173104286194
Wed Mar 13 14:38:27 +0000 2024,bungdree,gue tunggu geng nya jokowi libas pelan prabowo,netral,0.7944879531860352
Wed Mar 13 14:38:24 +0000 2024,arianiwidya_,tweet id nat februari maret laksana survey lurah orang dukuhdesa orang segmen usia thn saing berat incumbent pan mantan sekda dukung kuning amp merah pilih kak erina usia thn,netral,0.9178921580314636
Wed Mar 13 14:38:13 +0000 2024,IInayaturahmah,ngenyek prabowo ya merekamereka tho lupa sih,negatif,0.9906043410301208
Wed Mar 13 14:33:55 +0000 2024,follow____xx,survey rkyat dukung jkw waspada abai bukti dukung prabowo sisa pdip wajar prabowo unggul suara partai mapan golkar demokrat gerindra hormat kalah,negatif,0.8402999639511108
Wed Mar 13 14:33:40 +0000 2024,EsPe17169212,imam mahdi prabowo kalah lawan dajjal,negatif,0.9945623278617859
Wed Mar 13 14:33:39 +0000 2024,udarida,prabowo presiden umr jakarta juta,netral,0.9747569561004639
Wed Mar 13 14:32:49 +0000 2024,zainyubi,tweet lucu kontrq kasih damai perang katakata bodoh banget,negatif,0.9983238577842712
Wed Mar 13 14:32:44 +0000 2024,okyteguhpermadi,ya hubung menang prabowo prabowo menang pajak program paham,negatif,0.9613437652587891
Wed Mar 13 14:31:58 +0000 2024,Pororo_winer,bismillah ya allah,positif,0.7323357462882996
Wed Mar 13 14:31:51 +0000 2024,SukaBumi1969,woiiii sja apaapa coi prabowo team gerinda duluan musibah tsb,negatif,0.9435107707977295
Wed Mar 13 14:31:44 +0000 2024,MoXweet,resmi presiden tolong fokus benah pbsi via menpora bantu ipsi pencak silat kayak presiden fokus olahraga urus pssi doang,negatif,0.9495485424995422
Wed Mar 13 14:31:34 +0000 2024,tribunmedan,momen prabowo unggah foto buka puasa bareng titiek soeharto didit netizen bawa baca lengkap,netral,0.9725620150566101
Wed Mar 13 14:31:00 +0000 2024,kopi_adik,oke gass tuju cinta jokowi prabowo,positif,0.9841157793998718
Wed Mar 13 14:30:51 +0000 2024,nusantara_kini,negara momen mesra titiek soeharto prabowo pakai baju couple,netral,0.9951943755149841
Wed Mar 13 14:30:41 +0000 2024,ChristinMatipa,aslix tau hya bancserepx prabowo mkx usaha kuasa jakarta mulus ambisism bpkx,negatif,0.49245861172676086
Wed Mar 13 14:30:27 +0000 2024,rodi_mufrodi,kalo pasien lumba lumayaaannn,positif,0.9616237878799438
Wed Mar 13 14:30:07 +0000 2024,Metro_TV,prabowo demokrasi kali lelah berantak mahal arti saksi special program channel youtube metrotvnews,netral,0.9928590059280396
Wed Mar 13 14:30:04 +0000 2024,kelixmann,omygoshhh komplek arsitek bangga,positif,0.9885873794555664
Wed Mar 13 14:30:00 +0000 2024,democrazymedia,lokataru prabowo untung proses demokrasi berantak,netral,0.5538594722747803
Wed Mar 13 14:29:52 +0000 2024,Abdulll1928,lihat orang sekarat toleransi negeri sajaa,negatif,0.9978173971176147
Wed Mar 13 14:29:21 +0000 2024,kelixmann,somasi sih penuh klausa ganti rugi materil opportunity cost dll,negatif,0.9656366109848022
Wed Mar 13 14:29:01 +0000 2024,yance_magai,mbaksri kali ganti purnama kabupaten papua sah pleno presidenwapres milu pasang anies an suara pasang prabowo an suara pasang ganjar arti suara ganjar prabowo silih an lho ya kui,netral,0.573009192943573
Wed Mar 13 14:28:56 +0000 2024,nusantara_kini,unggul kalah berkalikali pilpres prabowo man of the moment demokrasi,netral,0.957492470741272
Wed Mar 13 14:28:35 +0000 2024,_aurete,ya bagus independent kayak prabowo gabung orang teriakkin curang gabung oposisi ya demokrasi nama,negatif,0.9926307201385498
Wed Mar 13 14:28:08 +0000 2024,YogikPrabowo_,,positif,0.5231057405471802
Wed Mar 13 14:28:08 +0000 2024,SatuIndonesiaco,moeldoko pimpin dunia selamat prabowogibran individu,netral,0.9961283206939697
Wed Mar 13 14:23:18 +0000 2024,give_gifari,surabaya prabowo pimpin indonesia uvx pdemokrat agusyudhoyono demokrat oke,netral,0.950642466545105
Wed Mar 13 14:22:56 +0000 2024,give_gifari,ahy hilir waris surabaya prabowogibran kuat agromaritim ng agusyudhoyono pdemokrat demokrat oke,netral,0.9964568018913269
Wed Mar 13 14:22:53 +0000 2024,give_gifari,ahy bangun sdm mudah prabowo pilih xnl pdemokrat agusyudhoyono demokrat oke,netral,0.9933479428291321
Wed Mar 13 14:22:41 +0000 2024,arifalemonn,surabaya coba jokowi coba prabowo x coba,negatif,0.3582087755203247
Wed Mar 13 14:22:11 +0000 2024,give_gifari,bukti menang pilpres kali nilai peran demokrat menang prabowogibran vital opt pdemokrat agusyudhoyono demokrat oke,netral,0.9077988862991333
Wed Mar 13 14:22:04 +0000 2024,give_gifari,all out menang prabowo gibran ahy wujud sejahtera rakyat z pdemokrat agusyudhoyono demokrat oke,netral,0.8250532150268555
Wed Mar 13 14:21:44 +0000 2024,give_gifari,ahy bangun sdm mudah prabowo pilih afp pdemokrat agusyudhoyono demokrat oke,netral,0.9945892095565796
Wed Mar 13 14:21:36 +0000 2024,andrewenas,gagas baris nasional jeffrie geovanie kuasa pecah jokowiprabowo via,netral,0.9971639513969421
Wed Mar 13 14:21:34 +0000 2024,HaoTweet,kena kkn rakyat pilih prabowogibran menang pilpres demokrasi rakyat pilih rakyat pilih hitung laku framing kkn hasil rakyat pilih presiden,negatif,0.9841088652610779
Wed Mar 13 14:21:25 +0000 2024,give_gifari,surabaya prabowo pimpin indonesia wb pdemokrat agusyudhoyono demokrat oke,positif,0.8272385001182556
Wed Mar 13 14:21:18 +0000 2024,give_gifari,surabaya prabowo pimpin indonesia ky agusyudhoyono pdemokrat demokrat oke,netral,0.9735056757926941
Wed Mar 13 14:21:17 +0000 2024,H1m4_W4r1,kayak miskin pintar bodo sablenk kayak lu pilih suara mayoritas gt bani monas jabodetabek masuk ketegori bego lu jawa level idiot ngiahahahahahaha,negatif,0.9967329502105713
Wed Mar 13 14:21:14 +0000 2024,alfians98453655,daur ulang sampah plastik cuci cacah mesin karya ketua dpd propas sumut bendry sagala tweet tweet,netral,0.9971863627433777
Wed Mar 13 14:21:08 +0000 2024,give_gifari,surabaya prabowo pimpin indonesia r agusyudhoyono pdemokrat demokrat oke,netral,0.9622396230697632
Wed Mar 13 14:20:22 +0000 2024,Daud_0809,ngapa pp prabowo foto taylor swift kayak,netral,0.9806903004646301
Wed Mar 13 14:20:22 +0000 2024,PutraSaimi94029,inismyname oemar ijin didit anak prabowo suami velove vexia ya didit lihat velove yach,negatif,0.8006525635719299
Wed Mar 13 14:20:21 +0000 2024,give_gifari,dahsyat kampanye demokrat morowali sulawesi menang demokrat menang prabowo mby pdemokrat agusyudhoyono demokrat oke,netral,0.9563681483268738
Wed Mar 13 14:20:18 +0000 2024,give_gifari,demokrat prabowo nqw agusyudhoyono pdemokrat demokrat oke,netral,0.9967451095581055
Wed Mar 13 14:20:10 +0000 2024,give_gifari,prabowo prestasi tum ahy hadap ribu audiens sarang t agusyudhoyono pdemokrat demokrat oke,netral,0.9420408606529236
Wed Mar 13 14:20:06 +0000 2024,JarjitPacul,mas anies yuk move on sian simpatisan fanatik simpatisan fanatik simpatisan prabowo yaa simpatisan sampean kubu prabowo sakit,negatif,0.9882636070251465
Wed Mar 13 14:14:37 +0000 2024,MKafka55269,surabaya prabowo pimpin indonesia ky agusyudhoyono pdemokrat demokrat oke,netral,0.9735056757926941
Wed Mar 13 14:14:23 +0000 2024,MKafka55269,surabaya prabowo pimpin indonesia r agusyudhoyono pdemokrat demokrat oke,netral,0.9622396230697632
Wed Mar 13 14:14:19 +0000 2024,EMHARIYANTO,id proyek opo teh kiingibur kibulya,negatif,0.9905904531478882
Wed Mar 13 14:13:52 +0000 2024,AditPrabowo81,anjir ditempelin tokek,negatif,0.9971705079078674
Wed Mar 13 14:13:51 +0000 2024,tengil_9,tweet akurat nyumbang kemarin,netral,0.9917639493942261
Wed Mar 13 14:13:21 +0000 2024,DavidWijaya82,terima kasih prabowo contoh keluarga utuh no gimmick sederhana makan menu apaapa nya,positif,0.9841201901435852
Wed Mar 13 14:13:14 +0000 2024,afuwwonk299,rakyat sumbar cinta parbowo benci jokowi kali pilpres prabowo menang sumbar paham kau lol,negatif,0.9887296557426453
Wed Mar 13 14:13:06 +0000 2024,Hermansyaheyi,simulasi bantu terjun ya,netral,0.9940366744995117
Wed Mar 13 14:11:44 +0000 2024,mangunsong63,tweet otak lu standar,negatif,0.9967821836471558
Wed Mar 13 14:11:09 +0000 2024,tribunmedan,suara ganjarmahfud alam kalah telak jawa rupa kandang banteng suara prabowogibran alam unggul jawa,netral,0.9739052057266235
Wed Mar 13 14:10:47 +0000 2024,mangunsong63,woi goblok lu erti tulis belepotan lu,negatif,0.9985255599021912
Wed Mar 13 14:05:41 +0000 2024,posaktualcom,prabowo untung proses demokrasi berantak,negatif,0.7117119431495667
Wed Mar 13 14:05:37 +0000 2024,samidur98127391,tweet kalo nyata gagal tu,negatif,0.992493748664856
Wed Mar 13 14:05:22 +0000 2024,kuku_kuin,surabaya prabowo pimpin indonesia uvx pdemokrat agusyudhoyono demokrat oke,netral,0.950642466545105
Wed Mar 13 14:04:52 +0000 2024,kuku_kuin,ahy hilir waris surabaya prabowogibran kuat agromaritim ng agusyudhoyono pdemokrat demokrat oke,netral,0.9964568018913269
Wed Mar 13 14:04:48 +0000 2024,kuku_kuin,ahy bangun sdm mudah prabowo pilih xnl pdemokrat agusyudhoyono demokrat oke,netral,0.9933479428291321
Wed Mar 13 14:04:15 +0000 2024,Tan_Mar3M,kampret bangga junjung calon presiden ri daulat jokowi dek facto prabowo dek jure luhut pensiun,negatif,0.5958614349365234
Wed Mar 13 14:04:12 +0000 2024,tempodotco,hasil rekapitulasi kpu prabowogibran unggul sulawesi barat,netral,0.9850199222564697
Wed Mar 13 14:03:23 +0000 2024,jeanz_ivis,tweet kasihan nih orang koar tulang kasih kalo tulang sapiya kasih tulang tikus,negatif,0.9976555109024048
Wed Mar 13 14:02:57 +0000 2024,bungalotus25,atacante krj goblok banget,negatif,0.9983805418014526
Wed Mar 13 14:02:56 +0000 2024,SamsulB40686073,tweet gratis biar,negatif,0.9125300049781799
Wed Mar 13 14:02:50 +0000 2024,IskandarM1,tv jembatan bentuk raja jokodok,netral,0.9761308431625366
Wed Mar 13 14:02:48 +0000 2024,AikHoki,kerja intel pajak ngendus harta wp lalujadi holistik selidik unsur jahat milu ri ri ababil,negatif,0.9912058711051941
Wed Mar 13 13:59:55 +0000 2024,tribun_rakyat,prabowogibran kawalpemilu nyata temu curang tsm,netral,0.9973604083061218
Wed Mar 13 13:59:52 +0000 2024,resti_arbiani,mantap banget nih hasil pasang tweet unggul banding,positif,0.9954456090927124
Wed Mar 13 13:59:47 +0000 2024,koma_id,prabowogibran kawalpemilu nyata temu curang tsm,netral,0.9973604083061218
Wed Mar 13 13:59:33 +0000 2024,valangdika,blok kalo jokewi cawecawe natalius pigai cawapresnya prabowo,netral,0.9940285682678223
Wed Mar 13 13:59:29 +0000 2024,men_thank6939,anjing prabowo oceh,negatif,0.9921972155570984
Wed Mar 13 13:59:19 +0000 2024,silfi83282,luppak,positif,0.9541020393371582
Wed Mar 13 13:59:16 +0000 2024,IskandarM1,gani tweet lahh lo kayak simpati rakyat jerit akibat harga anak sekolah kuliah biaya jangkau murah gratis sodorin nasi catering laku dukung anak aborsi konstitusi,negatif,0.9964388608932495
Wed Mar 13 13:59:15 +0000 2024,OktavianusYahy1,nikmat,positif,0.977371871471405
Wed Mar 13 13:59:09 +0000 2024,messiahsyndrom_,kerja gue pilih muda tau coba bela prabowo ya tau kalo,negatif,0.9949969053268433
Wed Mar 13 13:59:02 +0000 2024,Hasbil_Lbs,siang presiden wakil presiden pimpin kementerianlembaga negara menteri atr ahy prabowo serah zakat infaq sodaqoh baznas istana negara jakarta,netral,0.9959571957588196
Wed Mar 13 13:58:44 +0000 2024,rorangeguy,teman istri main rumah bangga bilang pilih pas ya gapapa kasihan prabowo calon mulu nyata curang tahuntahun puncak batas umur amp presiden nyata,negatif,0.9847947955131531
Wed Mar 13 13:58:26 +0000 2024,antarikzaHQ,tunggu lebaran monyet kah nez rilis lagu melow mu tulis tunggu prabowo lantik presiden,negatif,0.888329029083252
Wed Mar 13 13:58:23 +0000 2024,G0mb4k,langkah pasca pensiun biar atur kendali perintah masuk mensukseskan gibran kaesang jokowi pikir kalo kuasa parpol manut masuk prabowo,negatif,0.6978092789649963
Wed Mar 13 13:58:01 +0000 2024,lilyaquina,ok fix mas ainun antek prabowo,negatif,0.9627882838249207
Wed Mar 13 13:55:39 +0000 2024,G0mb4k,prabowo mensukseskannya mensukseskanya,positif,0.7402558922767639
Wed Mar 13 13:55:06 +0000 2024,Rasto66010876,rc ell tweet polri stunting fix sinting,negatif,0.9849739074707031
Wed Mar 13 13:55:05 +0000 2024,JHPrabowo,enak menteri,positif,0.9962199330329895
Wed Mar 13 13:55:02 +0000 2024,bungalotus25,alhamdulillah,positif,0.9892728924751282
Wed Mar 13 13:54:15 +0000 2024,king_bigwin,momen ikat batin jokowi prabowo,netral,0.6321450471878052
Wed Mar 13 13:54:06 +0000 2024,are_inismyname,beda kwalitasnya wenang kompeten beliau nilai rakyat nilai rakyat nilai sih anies ganjar skor valid curang lembaga kait tmsk kawal milu,positif,0.5932432413101196
Wed Mar 13 13:53:48 +0000 2024,Bimo_satrio47,ar tweet passss bngtjleeebb,positif,0.9235274195671082
Wed Mar 13 13:52:08 +0000 2024,H1m4_W4r1,kuota luh keywords pilkada dki dagang ayat dagang mayat search via google ya,netral,0.9510843753814697
Wed Mar 13 13:52:00 +0000 2024,idolletes,info loker parttime part time freelance freelancer ajar mahsiswa kuliah sekolah wfh iphone netflix disney viu joki wts wtb pc konser tiket debat milu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud,netral,0.9968236684799194
Wed Mar 13 13:51:44 +0000 2024,limakalinambah,kao bloon banget ya ya wajar prabowo kesanabeliau tri,negatif,0.938328206539154
Wed Mar 13 13:51:30 +0000 2024,warsita720,okt prabowo presidenlangkah duga diambildemi elektabilitastermasuk ikn pindah segitiga emas jawauhuuuuiawowok,netral,0.9642426371574402
Wed Mar 13 13:51:27 +0000 2024,avadaakedavrae,kayak event internasional kayak ku jokowi undang rupa anies prabowo bahasa inggris tuh ya jago,positif,0.8463350534439087
Wed Mar 13 13:51:10 +0000 2024,ikhwannurrizal,wkkwkw anehaneh dukung anis dukung anis mantan dukung prabowo garis keras,negatif,0.9967621564865112
Wed Mar 13 13:50:59 +0000 2024,anitastitch97,calon gaterima menag oknum dukung nya gaterima bjir,negatif,0.9972802400588989
Wed Mar 13 13:50:52 +0000 2024,keuangannews_id,real count nyata prabowogibran menang pilpres news,netral,0.9970272183418274
Wed Mar 13 13:50:17 +0000 2024,Luqmanul2188,moga bpk prabowo presiden hormat keshatan kuat jalan sholat traweh penuh prcaya beliau sanggup kalo skdar sholat traweh berat apaapanya pimpin negera sbesar indonesia orang jenderal pangkat,positif,0.9651342630386353
Wed Mar 13 13:49:21 +0000 2024,rizkifds_,hahahah prabowo ditaro ikn gibran raja istana,negatif,0.9451137185096741
Wed Mar 13 13:49:20 +0000 2024,ginamustika,astaghfirullah prabowo tega main nasib orang naudzubillah tsumma naudzubillah,negatif,0.997591495513916
Wed Mar 13 13:48:37 +0000 2024,JHPrabowo,fitri insyaallah aamiinn,positif,0.9668300151824951
Wed Mar 13 13:48:37 +0000 2024,IrfanSofani,teropong clear cendekia enggan prabowo presiden malu krnnya hipokrit pasang dalih etik curang untung laku masyarakat,negatif,0.9977992177009583
Wed Mar 13 13:48:36 +0000 2024,niconico_jak,partai media holopis prabowo buzzer kayak,negatif,0.9962493777275085
Wed Mar 13 13:48:13 +0000 2024,jala_ramadhan,orang idiot paham jokowi dukung prabowo pakai katakata kayak orang jatuh cinta mesti bilang cinta tindkan sikap,negatif,0.9972447156906128
Wed Mar 13 13:48:00 +0000 2024,JHPrabowo,tj aamiinn ya rabbal alamiin,positif,0.9394583702087402
Wed Mar 13 13:47:42 +0000 2024,JHPrabowo,wa fiika barakallah,positif,0.9574106335639954
Wed Mar 13 13:47:32 +0000 2024,Fouroclocksky,iannn prabowo menang daerah dampak kalo percaya cek,negatif,0.41398885846138
Wed Mar 13 13:47:32 +0000 2024,JHPrabowo,afkariza wa fiika barakallah,positif,0.8898802995681763
Wed Mar 13 13:47:31 +0000 2024,sefrtian,tolol banget gendut,negatif,0.9982897639274597
Wed Mar 13 13:47:26 +0000 2024,meipri,pakai otak lu kasih anies ubah menang prabowo tolol,negatif,0.9968687891960144
Wed Mar 13 13:47:15 +0000 2024,skybenar,hebat jaman,positif,0.9958645105361938
Wed Mar 13 13:47:09 +0000 2024,Bisniscom,update rekapitulasi kpu maret provinsi anies prabowo ganjar,netral,0.9979339838027954
Wed Mar 13 13:47:05 +0000 2024,Bisniscom,prabowogibran bangun juta rumah menteri basuki bilang,netral,0.9958881735801697
Wed Mar 13 13:47:03 +0000 2024,JHPrabowo,iyess om someday,positif,0.7906728982925415
Wed Mar 13 13:46:28 +0000 2024,flyfrmars,salah prabowo menang milu,positif,0.9783945083618164
Wed Mar 13 13:46:16 +0000 2024,JHPrabowo,okin sunat,negatif,0.7762333154678345
Wed Mar 13 13:46:06 +0000 2024,kuku_kuin,surabaya ahy kompak ajak masyarakat banyuwangi pilih prabowogibran hi agusyudhoyono pdemokrat demokrat oke,netral,0.9933585524559021
Wed Mar 13 13:46:05 +0000 2024,kuku_kuin,lihat setia surabaya presiden indonesia panggung mas ahy dukung prabowo gibran cic pdemokrat agusyudhoyono demokrat oke,positif,0.8287341594696045
Wed Mar 13 13:46:05 +0000 2024,kuku_kuin,surabaya mas ahy duduk panggung dukung prabowo gibran ws agusyudhoyono pdemokrat demokrat oke,netral,0.8165477514266968
Wed Mar 13 13:45:54 +0000 2024,rahmaniarbaftim,piala citra doang,negatif,0.9745848774909973
Wed Mar 13 13:45:42 +0000 2024,Angka1215,inismyname back joee ps zyitsme lengket kasih lem setan,negatif,0.9567108154296875
Wed Mar 13 13:45:26 +0000 2024,muh_tajudi77332,tweet oceh mubazir caleg laku partai,negatif,0.9976567029953003
Wed Mar 13 13:45:24 +0000 2024,kuku_kuin,tutup kampanye hadir all out gbk rapat baris menang prabowogibran gza agusyudhoyono pdemokrat demokrat oke,netral,0.9932059049606323
Wed Mar 13 13:45:24 +0000 2024,takberhuruf,marufamin status tanah milik ahli waris diperjualbelikan sertipikat hgb nama pemda landak mohon perhati polri ri bpn ri,netral,0.9935529232025146
Wed Mar 13 13:45:22 +0000 2024,cristi_and84861,mantap prabowo oiii anis anis sumbar suara unggul situ orang sumbar kecewa oo iya banjir jakarta becus urus nya bantirnya jakarta sehat,negatif,0.960871696472168
Wed Mar 13 13:45:20 +0000 2024,muh_tajudi77332,tweet oceh mubazir caleg laku partai embuh,negatif,0.9971029162406921
Wed Mar 13 13:45:10 +0000 2024,rizkypuetraaa,tweet bukti coba doang,negatif,0.9482055902481079
Wed Mar 13 13:45:08 +0000 2024,liputan6dotcom,moeldoko prabowogibran selamat pimpin dunia,netral,0.9944040775299072
Wed Mar 13 13:44:43 +0000 2024,YulPetet,kapal rumkit apung tnial lepas menhan prabowo gaza bantu obat rakyat gaza palestina labuh mesirbohongin rakyatilmu jokowi tiru rakyat titip bantu uang amp barang husein gaza rawat pasien gaza,negatif,0.9928376078605652
Wed Mar 13 13:43:51 +0000 2024,OposisiOjol,tunggu bela kapal berangkat bangga bangga prabowo,negatif,0.5730314254760742
Wed Mar 13 13:43:37 +0000 2024,arkan4735857333,surabaya prabowo pimpin indonesia ruh agusyudhoyono pdemokrat demokrat oke,positif,0.8384422659873962
Wed Mar 13 13:42:44 +0000 2024,arkan4735857333,surabaya prabowo pimpin indonesia uvx pdemokrat agusyudhoyono demokrat oke,netral,0.950642466545105
Wed Mar 13 13:42:38 +0000 2024,kayembara,ya dukung prabowo,negatif,0.49636709690093994
Wed Mar 13 13:42:33 +0000 2024,arkan4735857333,ahy hilir waris surabaya prabowogibran kuat agromaritim ng agusyudhoyono pdemokrat demokrat oke,netral,0.9964568018913269
Wed Mar 13 13:42:30 +0000 2024,arkan4735857333,ahy bangun sdm mudah prabowo pilih xnl pdemokrat agusyudhoyono demokrat oke,netral,0.9933479428291321
Wed Mar 13 13:42:04 +0000 2024,suara_buana,majelis dzikir ri gelar tasyakur doa prabowo,netral,0.9962643980979919
Wed Mar 13 13:41:51 +0000 2024,MukarromahNur78,org kp kait kpu quick count lembaga survey hak kp menang prabowo,positif,0.39869850873947144
Wed Mar 13 13:41:43 +0000 2024,Zhenazen1030,kasi,negatif,0.9973469972610474
