created_at,username,full_text,indoBert Classification,indoBERT Classification score
Wed Mar 13 21:01:15 +0000 2024,IskandarKa18345,ini salah satu pengalihan isu kecurangan pemilu,negatif,0.9527706503868103
Wed Mar 13 21:01:07 +0000 2024,piyopikavet,bagaimana mau dipakai kalo masih revisi revisi menjelang hari h jadi kebiasaan yah macam mau pemilu revisi uu,negatif,0.97571861743927
Wed Mar 13 20:59:36 +0000 2024,makrete,kawal pemilu dan sih rekap kpu itu sama saja seperti aqua dengan vit yang punya eta eta keneh,negatif,0.9527656435966492
Wed Mar 13 20:57:31 +0000 2024,jerrywidarto,avraham bang kalau soal trend susah kuliah malah milih itu bagaimana ya terus ada juga yang bikin statement oh cuma segini kapasitas temenku ditambah lagi ternyata pemikiran cuma sampai sini banyak modelan statement pintar yang muncul di kali waktu pemilu kemarin itu gmn,negatif,0.9694939255714417
Wed Mar 13 20:56:30 +0000 2024,FachriRanu1788,kawal pemilu sudah dati kayaknya mereka juga dato sudah crowd source funding,negatif,0.9458876848220825
Wed Mar 13 20:56:29 +0000 2024,FatoniKemranjen,kalau memang benar coba saja setelah pengumuman dari kpu ajukan ke pengadilan pemilu,netral,0.8651169538497925
Wed Mar 13 20:55:35 +0000 2024,yusrintosepu,inismyname joee back yusril ihza mahendra mhd okt lembaga survey itu bekerja berdasarkan kontrak dengan parpol tertenu untuk dijadikan legitimasi mengatur hasil pemilu yang pada dasarnya curang,netral,0.6565951108932495
Wed Mar 13 20:55:31 +0000 2024,EkoApan,biarkan saja entar juga ngrasaain pasca pemilu berita tidak ngenakin bakal datang silih berganti ppn bbm dll naik sudah dibilangin sebelum pilpres cara lah perubahan tidak mau sekarang kalean digungkan dalih pgnya berkelanjutan,negatif,0.9948896169662476
Wed Mar 13 20:54:36 +0000 2024,arkxxxi,kalo lu merasa kawal pemilu ini full of bullshit lu cek satu satu anjing lu kasih lihat ke gua bagian mana yang bohong kawalpemilu opensource kok tidak ada yang disembunyikan nah coba lu carikan anjing,negatif,0.9951137900352478
Wed Mar 13 20:54:30 +0000 2024,siway99,org lo yang batu lah kp kan kawal pemilu saja berdasarkan c ya wajar mengucapkan berdasarkan data dia kalo lu maunya kp kawal sampai hak angket ya namanya tidak independen lagi itu kp,negatif,0.9970194697380066
Wed Mar 13 20:54:09 +0000 2024,dedipechu03,bwahahahahahaha nol besarungkat angketbukta buktiomonomon terus realitanya nollll besar kalah ya kalah aja kamuli tidak takut angketpemilu ulang juga ayooobiar digrnapin,negatif,0.9834169149398804
Wed Mar 13 20:53:55 +0000 2024,Donie707,waras mimpi wakil disana butuh baju lebaran baru,netral,0.9894648790359497
Wed Mar 13 20:53:47 +0000 2024,oryngon,lebih ke jadi apa gunanya rangkaian pemilu ini sih,negatif,0.839970052242279
Wed Mar 13 20:53:07 +0000 2024,Donie707,ri gama tak pikir nanti asal turunan aman,negatif,0.8515200018882751
Wed Mar 13 20:52:01 +0000 2024,Donie707,bersukurlah selalu punya sak wasangka jelek seperti saya selamat dari act terakhir pengemis demokrasi yang tidak bisa kita salahkan dia kerja walau copy dari kpu cuman beda monyet sama kunyuk doang,negatif,0.9885135293006897
Wed Mar 13 20:51:34 +0000 2024,PujanggaLari,dalam pemilu ini proses pemungutan suara tidak curang hanya proses menyajikan kandidat cawapres yang dirasa mengakali akal sehat kita dan keberpihakan pemerintah dalam mengarahkan bansos dirasa tidak pas,negatif,0.9619919061660767
Wed Mar 13 20:51:00 +0000 2024,FatoniKemranjen,pendapat saya sih kalau memang kaum cendekiawan berpikir cerdas bawa ke tanah pengadilan pemilu bukan dengan demo demo,negatif,0.8955329656600952
Wed Mar 13 20:50:32 +0000 2024,ngabdirojo,memamg tujuanya kesanakalo rakyat tetap miskin terus saat pemilu bisa di explorasi pakai bansos dan blt,negatif,0.9702107310295105
Wed Mar 13 20:49:41 +0000 2024,Donie707,lalu keluar narasi israel takut dengan indonesia tahi kucing,negatif,0.9946430921554565
Wed Mar 13 20:48:20 +0000 2024,EndryraH,avraham cuma terjadi di x di pergaulan nyata ya hahahihi lihat hasil pemilu,negatif,0.875980019569397
Wed Mar 13 20:47:42 +0000 2024,Donie707,tidak laki tidak perempuan watak dajjal ada aja,negatif,0.9898154735565186
Wed Mar 13 20:46:39 +0000 2024,yusrintosepu,ternyata torang ini cari pundipundi ditengah sengkaruk pemilu,negatif,0.9520154595375061
Wed Mar 13 20:44:38 +0000 2024,MasboyK,indonesia dirudung bencana gunung meletus tanah longsor tanah bergerak kebakaran kebanjiran ditambah pemilu yang curang brutalnyaselamat menikmati kehidupan di dunia yang banyak masalah dan fana ini,negatif,0.9891890287399292
Wed Mar 13 20:40:28 +0000 2024,dedifir30803641,org ucapan selamat hanyalah posisi khilfiyah harusnya biasa saja diterima perbedaanya terima pro kontranya ambil kritiknya abaikan caci makinya jangan melibatkan perasaan pribadi admin kawal pemilu kecuali bapake mqodhari yang punya biayai kawal pemilu nya,negatif,0.9916353225708008
Wed Mar 13 20:39:52 +0000 2024,oxbroth,ketaker anda yang mau lanjutkan ongkosin air hah,negatif,0.9266778826713562
Wed Mar 13 20:39:31 +0000 2024,agnan1923,gabener e isoh kerjo ora tapi iki wkwkwk kalah pemilu isoh e muk nyalahke ora trimo kalah stay safe dulur semarang,negatif,0.9910033941268921
Wed Mar 13 20:38:41 +0000 2024,NuIVXX,tude tidak usah lengser kan nanti juga turun bulan oktober di ganti pak prabowo berdoa saja buat abah biar dilancarkan rejekinya biar bisa bayar utang pemilu ke om bewok surya paloh,negatif,0.7836402654647827
Wed Mar 13 20:38:22 +0000 2024,RikeSants,coba bayangkan jika semua berpendapat sudahlaaah terima saja kekalahan tanpa berjuang menuntut kebenaran dan keadilan dalam pemilu yang semrawut ini maka kebathilan akan menang selamat sahur,negatif,0.9224043488502502
Wed Mar 13 20:38:13 +0000 2024,el2andi,yang disalahkan etnisnya ya kalau ada apa padahal kelakuan pejabatnya tidak ada yang berubah semua kayak raja yang selalu meminta dilayani makanya itu tidak heran pas pemilu semua orang pada nyalon supaya hidupnya makmur,negatif,0.9405345320701599
Wed Mar 13 20:37:07 +0000 2024,oxbroth,perjuangan chef iqbal banyak order masak,positif,0.908799946308136
Wed Mar 13 20:37:03 +0000 2024,sugimanto_w,lebih baik tidak mengerti uu pemilu dus dari pada mengerti lalu di tabrak partei gurem saja sok tau dus dus tedy,negatif,0.9975347518920898
Wed Mar 13 20:23:49 +0000 2024,dedifir30803641,organik org garagara oneng kawal pemilu nya tinggal profesional saja segala yang kontra termasuk didallamnya yang berlebih aambil kritikanya abaikan caci makainya segala pejabat yang memakai duit publik pajak ataupun open donasi harus selow,negatif,0.9941002726554871
Wed Mar 13 20:22:55 +0000 2024,roeljp,lawak pemilu ini dari sudah ada,negatif,0.5938860774040222
Wed Mar 13 20:17:42 +0000 2024,danielsboro66,sedang mengalihkan perhatian hasil pemilu,negatif,0.5901041626930237
Wed Mar 13 20:12:24 +0000 2024,lukmanihsan,org data pemilu copy paste dari kpu ngakunya independen,negatif,0.9334162473678589
Wed Mar 13 20:11:35 +0000 2024,dyta0303,giman mengenaskan awalnya berpikir tidak mungkin tapi dari fakta pemilu kita jadi sulit mengelak dari data tsb,negatif,0.9950690269470215
Wed Mar 13 20:11:28 +0000 2024,deenarnew,org selamat ya sudah sangat curang culas pemilu kali ini semoga allah tidak kasih bencana besar untuk indonesia setelah nya astaghfirullah,negatif,0.9929025769233704
Wed Mar 13 20:11:27 +0000 2024,AbiebSyah087021,kalau tidak di bongkar akan menjadi budaya politik dikemudian hari mka hak angket perlu terus di dorong agar tabir gelap dibalik kejahatan pemilu terungkap,negatif,0.9646634459495544
Wed Mar 13 20:10:02 +0000 2024,umi_masitoh32,pemilu sudah bubar masih saja kampanye nih kaum khilafah,negatif,0.996615469455719
Wed Mar 13 20:09:38 +0000 2024,kangrust5,andai pada masih di paslon akan beda narasi ini itulah politik akan selalu mencari kata yang tepat kalau memang tidak curang biarkan hak angket bergulir untuk bukti kan hitam atau putih pemilu ini tahun lebih vs bulan semoga negara ini baikbaik saja,negatif,0.9417278170585632
Wed Mar 13 20:08:16 +0000 2024,bbydtira07,semoga indonesia menerapkan pemilu proporsional tertutup pada priode kedepan mendatang jayalah indonesia ku,positif,0.8683701157569885
Wed Mar 13 20:07:33 +0000 2024,Sutan_AdiL,asal tauini yang bicara kang survey yang lagi nyamarrrr padahal dia adalah tim loh sebagai kata pembuka skenario kejahatan pemilu,negatif,0.9617100358009338
Wed Mar 13 20:05:37 +0000 2024,asneverold,pemilu sudah lewat begitu saja celoteh di twitter baru dibuat empat belas maret telat banget tapi apa sih yang lebih telat dari kehadiran negara yang gagal mengeja abjad ibu ku lebih paham iqra lengannya panjang memeluk luka negara membaca saja tidak bisa iqra keles,negatif,0.9841396808624268
Wed Mar 13 20:04:32 +0000 2024,herry76,laksono biaya pemilu duitmu ya,negatif,0.9018802046775818
Wed Mar 13 20:01:48 +0000 2024,muhammad__ruqi,pernah dengar juga ada yang kecewa dengan masyaraktnya ada caleg yang tiap bulan membuat program pasar murah membantu kegiatan sosial eh pas pemilu yang di pilih yang mengasih serangan fajar why,negatif,0.9969218373298645
Wed Mar 13 19:57:33 +0000 2024,ferryhidayatsmn,semua urusan muaranya pemilu cara berpikir begitu saja deh aneh sih bagaimana mau memikirkan chilfree penyebabnya apa pilpres juga jgn,negatif,0.9961220622062683
Wed Mar 13 19:57:08 +0000 2024,Darusma53444709,parah memang pemilu tahun ini,negatif,0.9978774785995483
Wed Mar 13 19:55:50 +0000 2024,purba_sarn85635,kalau hasil pemilu libatkan tiongkok sama saja bohong tidak usah kurang kerjaanlah libatkan tiongkok yang penting libatkan pikiran dan hati yang bersih itu sudah cukup untuk ketua kpu,negatif,0.9131834506988525
Wed Mar 13 19:52:49 +0000 2024,RioPerdana70,makanya kalian jangan menyelesaikan pemilu ini dengan kecurangan,negatif,0.9966996312141418
Wed Mar 13 19:52:21 +0000 2024,asneverold,kayaknya aku tunda dulu beli splitter atau earphone tws sampai pemilu selanjutnya barangkali jalanan dari rumah menuju kota sudah mulus saat itu,negatif,0.5737388730049133
Wed Mar 13 19:51:52 +0000 2024,ku_txt,buat masyarakat adat sebelum terlambat kawal hasil pemilu supaya berjalan dengan benar kita berharap ada keajaiban dalam keadilan di negeri inj salam subuh,positif,0.8547998070716858
Wed Mar 13 19:50:55 +0000 2024,mubasirahmad,nohaturan pemilu dibenrrin dulu dan pelanggarnya diadili,negatif,0.8234191536903381
Wed Mar 13 19:49:32 +0000 2024,asneverold,ku pikir aku bakal berhenti ngedumel tentang jalan yang tiap hari ku lewatin di tahun lalu atau paling tidak terakhir waktu pemilu kemarin karena jalan di desa sudah dibenerin ternyata tidak juga wkwkw masih banyak jalan yang mesti dibenerin sudah kelewat rusak dan tidak layak,negatif,0.9947705864906311
Wed Mar 13 19:49:22 +0000 2024,deardardeer,yang sini ngeluh kalah yang sana manas ini mulu begini saja terus tiap pemilu di negeri ini miris,negatif,0.9980491399765015
Wed Mar 13 19:29:33 +0000 2024,HtSimatupang,wuih seram menegakkan konstitusi memang ada apa dengan konstitusi kita memulihkan peradaban berbangsa amp hak kewargaan lah peradaban berbangsa yang mana yang rusak hak warga yang mana dilanggar wuuih seram buat apa sekolah tinggi hanya untuk jadi orangorang munafik yuk legowo pemilu tlh usai,negatif,0.9971354007720947
Wed Mar 13 19:29:31 +0000 2024,utopialalala,yang ngatain kp salah iya mereka salah tapi ya kp juga seharusnya tidak bereaksi berlebihan juga karena ya sebagai kawal hasil pemilu ya secara etika sebaiknya tunggu mengucapkan selamat ke menunggu resmi dari kpu saya pun sudah terima takdir tapi kan banyak diluar sana masih tunggu tanggal,negatif,0.9644069075584412
Wed Mar 13 19:27:40 +0000 2024,Darusma53444709,wow sudah mendunia kecurangan dalam pemilu,negatif,0.9956319332122803
Wed Mar 13 19:25:24 +0000 2024,Markadina99,muba angket perlu diskualifikasi wajib makzulkan jokowi wajib pemilu serentak diulang,netral,0.9813169240951538
Wed Mar 13 19:25:15 +0000 2024,GudegLegi,menurutmu pemilu ini tidak curang buka mata lebarlebar bung,positif,0.8476952910423279
Wed Mar 13 19:25:14 +0000 2024,Neonboxyellow,bukti kecurangan rb tps ya silakan saja pemilu diulang jika kalah lagi ya diulang saja lagi begitu saja sampai kiamat sampai harga beras naik meroket ke bulan karena pemilu ini melekat dengan pileg harus adil diulang juga pilegnya jangan parsial,negatif,0.9864038228988647
Wed Mar 13 19:22:17 +0000 2024,utopialalala,beda halnya ketika kp memang dari awal adalah qc karena memang kawal hasil pemilu secara lebih baik memang diumumkan perbandingaj datanya saat kpu mengeluarkan hasil resmi rc buat jadi data pembanding karena ya hasil yang kemarin diposting toh bisa dibaca juga di web,negatif,0.46448734402656555
Wed Mar 13 19:21:07 +0000 2024,ay4ni,menerima kekalahan tidak bisa membuktikan kecurangan tidak bisa kawal pemilu kerja kalian bilang tidak bisa kalian bisanya apa bisanya teriak hak angket dan teriak curang aja cuman itu kalian bisa next tidak usahlah kalian ikut lagi pilpres,negatif,0.9961242079734802
Wed Mar 13 19:19:00 +0000 2024,m_andyasra,panitia pemilu harusnya jaga jarak seperti hakim dengan orangorang yang berperkara mereka wajib jaga jarak untuk meminimalisir halhal yang pada tau sendirikan apa kepentingannya,negatif,0.9222980737686157
Wed Mar 13 19:16:44 +0000 2024,419Tajul,kalo aku sih tidak masalah dia mau mengucapkan apapun tapi kok dia bisa bilang kalo tidak ada tsm loh di pemilu ini gedek aku,negatif,0.9811881184577942
Wed Mar 13 19:15:15 +0000 2024,zainalmusyaffak,marufamin cuma sayang seribu sayang turunnya pertapa dari gunung kembar itu bukan untuk mencegah kecurangan pemilu yang ia curigai tetapi malah menitipkan anaknya untuk di jadikan mantri tanahtukang ngukur tanah,negatif,0.899946928024292
Wed Mar 13 19:13:34 +0000 2024,motuluii,permasalahannya adalah nominal yang keluar nilanya misal outputnya duapuluh delapan lah nya kemana nya kalah pemilu heheh skip bukan itu,negatif,0.9814805388450623
Wed Mar 13 19:08:25 +0000 2024,SiregarMaralel4,org ngakunya kawal pemilu kecurangan tsm lu diam,negatif,0.9957601428031921
Wed Mar 13 19:06:37 +0000 2024,kararindra,kak besok kalo ada pemilu lagi kalo ada ya dahlah tidak usah baikbaik bantu orangorang ini those nasty people are beyond help aka helpless aka i don t even have a word tapi express my feeling,negatif,0.7046453952789307
Wed Mar 13 19:05:09 +0000 2024,dopepamin,sebulan yang lalu pemilu,netral,0.9825771450996399
Wed Mar 13 19:04:26 +0000 2024,Dulure_Gibran,tc kalian bilang pemilu curang memang ada pasal tentang kecurangan di undang elit atas sampai buzernya lol semua,negatif,0.9981778860092163
Wed Mar 13 19:02:41 +0000 2024,Schultzz07,sudah belasan tahun ini dinasti nya berkuasa di banten bahkan jarang banget keluarnya ini kalah di pemilu karena pengaruh dan ya warga banten sangat sayang dengan atut paham kan,positif,0.9674496650695801
Wed Mar 13 19:00:53 +0000 2024,AbiebSyah087021,dan sih lurah dalam kondisi demikian kecemasan itulah yang menyebabkan intan periode tunda pemilu perpanjangan masa jabatansemuanya gagal lalu loloskan sang putra mahkota dengan cara yang tak lazim bangun dinasti serta merubah undang demi kepentingan kuasa dan klrga,negatif,0.9453917741775513
Wed Mar 13 18:51:37 +0000 2024,TheMusefree,laksono segerakan hak angket makzulkan jokowi pemilu uiang,netral,0.9941054582595825
Wed Mar 13 18:48:02 +0000 2024,mahalli_fikri,mujani dalam kondisi dan masa pemilu seperti saat ini adakah mungkin akan lebih banyak yang memilih pendapatan ketimbamg berpendapat,negatif,0.7325455546379089
Wed Mar 13 18:45:01 +0000 2024,MbulGemmoy,ryuken didu jokowi tidak sadar bahwa kelakuannya kecurangan pemilu sudah memecahbelah persatuan bangsa demi kepentingan pribadinya sendiri jangan biarkan manusia satu ini selamat tanpa balasan yang setimpal,negatif,0.9927858710289001
Wed Mar 13 18:44:49 +0000 2024,MbulGemmoy,jokowi tidak sadar bahwa kelakuannya kecurangan pemilu sudah memecahbelah persatuan bangsa demi kepentingan pribadinya sendiri jangan biarkan manusia satu ini selamat tanpa balasan yang setimpal,negatif,0.9924347400665283
Wed Mar 13 18:42:44 +0000 2024,hannysetiawan,bayar pajak itu suatu keharusan saya setuju tapi kalau dihamburkan buat bansos pemilu dan and smi diam saja itu yang kita tidak bisa terima sebagai menkeu smi paling tahu dan bertanggung jawab keluar masuknya politik anggaran bagi saya smi has tapi speak,negatif,0.9889448285102844
Wed Mar 13 18:40:12 +0000 2024,Jojo868687,bagaimana mau pemilu ulang sampai nan,negatif,0.9914575219154358
Wed Mar 13 18:36:56 +0000 2024,ujgSigarantang,nyatanya pendukung konservatif di kubu anies ini kebanyakan orang fanatik ps dan kalau dilihat histori sejak pilkada dki sampai pemilu sekarang polanya sama rame di medsos doang menyerang identitas calon lain intinya sih orang goblog sejak lama,negatif,0.9966292977333069
Wed Mar 13 18:36:11 +0000 2024,nicolesyahp,akar masalah keributan pemilu semua dari presiden jokowi yang cawecawe,negatif,0.9813598394393921
Wed Mar 13 18:33:57 +0000 2024,MasYen_,gambaran nya sama kaya dusun gua sudah dibantu dana jt sama caleg buat perbaikan jalan dusun eh h h h h amp hari h pemilu ada yang bagi serangan fajar ada yang bansos ada yang duit eh yang bantu duit jt kalah tidak ada suara yang didapat dari jumlah warga,negatif,0.9524887800216675
Wed Mar 13 18:33:38 +0000 2024,protprotttt,yang digemborin perkara di maka aja kalo di maka mah yang diusut cuma hasil pemilu deh pasti kalah telak wkwk,negatif,0.9972589015960693
Wed Mar 13 18:32:56 +0000 2024,protprotttt,iya makanya hak angket dihalangi soalnya kan fungsi hak angket menyelediki proses pemilu dari awal wkwk,negatif,0.9725322723388672
Wed Mar 13 18:29:11 +0000 2024,MUSUHKHAWARIJ,kalian berkedok peduli pemilu tapi proses yang sudah luar binasa banyak kedzaliman keculasan serta kelicikan dianggap sama sekali tidak ada masih punya hati dan orang yang membiarkan kejahatan terjadi itu juga masuk kategori penjahat,negatif,0.9971613883972168
Wed Mar 13 18:27:00 +0000 2024,YGundero35921,kpu sumber masalah dari hasil pemilu,netral,0.9380602240562439
Wed Mar 13 18:25:41 +0000 2024,MUSUHKHAWARIJ,dia itu ternyata cari cuan dibalik aksi soksokan peduli pemilu eh prosesnya dia tidak sebarkan bagaimana terjadinya kedzaliman keculasan serta kelicikan nih orang berlagak malaikat ternyata dajal juga antara omongan dan kenyataan jauh berbeda,negatif,0.9946609139442444
Wed Mar 13 18:24:00 +0000 2024,ArisNurOne,bom ada yang survey kalau pemilu dilaksanakan hari ini paslon mana yang akan menang,negatif,0.9828184247016907
Wed Mar 13 18:23:17 +0000 2024,JAGASATERU2,tangkap ketua bawaslu amp kpu mereka bagian dari jaringan kejahatan pemilu,negatif,0.6182771921157837
Wed Mar 13 18:23:16 +0000 2024,azharie27,asmara djon situs kawal pemilu ternyata hanya situs kawal penguasa,netral,0.6810409426689148
Wed Mar 13 18:21:28 +0000 2024,Mutiara_timur07,back nusantaraland tidak curang tapi sejak hari pertama pemilu hasil penghitungan suara tetap itu konyol,negatif,0.9872324466705322
Wed Mar 13 18:19:55 +0000 2024,halo16447,cuma rakyatnya sih bajingan tolol yang membuat tagar semua rakyat waras dukung hak angket karena sadar bahwa di maka ada paman usman kalau hak angket tidak berjalan parlemen jalanan jawabannya people power rakyat bersatu lawan mafia dalang kecurangan pemilu,negatif,0.9972014427185059
Wed Mar 13 18:15:10 +0000 2024,artajaya2020,iya sih lebih ikhlas yang mengasih bansos sehari sebelum pemilu terus meminta dipilih,negatif,0.7009455561637878
Wed Mar 13 18:14:43 +0000 2024,prada__sg,mau hasil dari kawalpemilu itu bakal sama aja kecurangan pemilu itu bukan di proses perhitungan dan rekap suara tapi di kampanye dan mobilisasi pejabat buat memenangkan satu paslon terselubung,negatif,0.9935628175735474
Wed Mar 13 18:14:29 +0000 2024,arsisi,besok kata gua mending jangan ada pemilu,negatif,0.9898971319198608
Wed Mar 13 18:12:59 +0000 2024,alifkkf,wkwkwkwkw berharap anis menang yaa kasiann terimalah bahwa pemilu kali ini dimenangkan oleh prabowo,negatif,0.9762396812438965
Wed Mar 13 18:11:43 +0000 2024,sugimanto_w,garuk tujuan hak angket bukan memakzulkan jokowi bro juga tidak akan merubah hasil pemilu arus bawah tertawa karena tidak tau hak angket itu apa tujuanya bagi orang bodoh taunya cuma memakzulkan jokowi,negatif,0.9976896047592163
Wed Mar 13 18:11:20 +0000 2024,prada__sg,dikira donasi terus bakal ngubah hasil pemilu kali ya tolol banget,negatif,0.9980884194374084
Wed Mar 13 18:10:55 +0000 2024,Heryhanty,pemilu ulang wowo gibreng dilarang ikut seumur hidup,netral,0.9515877962112427
Wed Mar 13 18:08:45 +0000 2024,98_ican,entar kalo jadi pemilu ulang dan yang menang bang denny klojotan lagi sama kadrun gimane dong bang,negatif,0.8329656720161438
Wed Mar 13 18:07:07 +0000 2024,sugimanto_w,garuk hak angket itu tidak bisa merubah hsl kapitulasi pemilu yang menang tetap menang yang kalah tetap kalah yang bisa memakzulkan jokowi itu hanya kesalahanya sendiri yang di putuskan mk bukan keputusan hak angket takut benar sama hak angket tenang saja kalo tidak merasa bersalah,negatif,0.9895361661911011
Wed Mar 13 18:02:41 +0000 2024,nasi_padangenak,temenku anggota dpr aktif bawa program kedaerah mck bedah rumah sertifikat bangun jalan jembatan dll siang malam memikirkan rakyat pas pemilu masih diminta duit sama pemilihnya dia bilang besok gue datang th x saja bagi duit dan beres daripada capek masih diminta uang,negatif,0.7195442318916321
Wed Mar 13 18:00:24 +0000 2024,pengikutsetans,baca lagi uunya money politik itu bukan cuma uang tapi juga materi lainnya termasuk yang dilakukan caleg ini apalagi ini sudah mengaku ada kesepakatan untuk pilih dia harusnya dilaporkan pidana pemilu,negatif,0.9855723977088928
Wed Mar 13 17:59:29 +0000 2024,Sigromilir01,kpu akan berkumpul buka bersama hasil pemilu diam diam tengah malam saurrrsaurr,netral,0.9929211735725403
Wed Mar 13 17:56:04 +0000 2024,rizalMulachela,ke lo dan semua yang ada begooin sehingga focus protes ke hasil akhir yang jelasjelas seperti itu pendukung sebelah saat ini pada ketawa karena pendukung malah ribut di hal seperti ini proses yang bermslah ini bisa berlanjut sampai pemilu berikutnya jika tidak ada benarin,negatif,0.9935976266860962
Wed Mar 13 17:55:38 +0000 2024,Luthvy_02,lbs benar bro pemilu kali ini benarbenar curang tidak masuk akal anies kalah padahal dia didukung seluruh penghuni langit dan segenap penghuni bumi kok bisa kalah curaaang,negatif,0.9960674047470093
Wed Mar 13 17:54:00 +0000 2024,idolletes,info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud,netral,0.9968236684799194
Wed Mar 13 17:52:56 +0000 2024,ResPati59247125,dijajah kok pemilu nyoblos yang jajah narasimu goblok,negatif,0.9982367753982544
Wed Mar 13 17:51:37 +0000 2024,denbakes,ppn naik itu sudah keputusan dpr ri tahun jauh sebelum ada pilpres bukan karena paslon pemenang pemilu,netral,0.8763077259063721
Wed Mar 13 17:45:18 +0000 2024,kaciput76,kata yang unggul perbaikan amp evaluasi pemilu lebih efektif dilakukan pada komisi dpr yang jelasjelas mengurus urusan pemilu,netral,0.8477970957756042
Wed Mar 13 17:45:10 +0000 2024,leonzio123,org kecurangannya justru setelah pemilu menuduh yang dapat suara terbanyak itu curang itu partai yang bertanding di pileg itu bodoh diam saja dicurangi sebelum pemilu pertanyakan ke partai itu kok kalian bodoh begitu bisa dicurangi wkwkwkw,negatif,0.9982813596725464
Wed Mar 13 17:44:55 +0000 2024,waz_hereee,bagaimana ya cara nyadarin mereka yang sampai sekarang pun masih buta dan tidak mau buka mata pasca pemilu sudah disuguhin kebijakan yang jelasjelas bakal ngerugiin masyarakat tapi tetap saja all ini kayak orang goblok tidak berakal,negatif,0.9968665242195129
Wed Mar 13 17:44:33 +0000 2024,tisamhrni,aku dan tinta pemilu setiap bulannya begini minimal sekali atau tidak kalau lagi memang perlu banget bakalan mengomong barusan banget begini,negatif,0.6018759608268738
Wed Mar 13 17:44:20 +0000 2024,asta_mvp,avraham a mengomong apa sih lu kok jadi gue motoin gue bukan timnya kawal pemilu tong,negatif,0.9973030090332031
Wed Mar 13 17:43:55 +0000 2024,ownerradikal1,hayokenapa min karena bansos apa karena pemilu curang,negatif,0.9935351610183716
Wed Mar 13 17:43:30 +0000 2024,KolisDoang,wkwkwkwk mereka menang yang memilih rakyat dimana dinastinya toh pemilu langsung dipilih rakyat akademisi gerombolan sakit hati ya,negatif,0.9976536631584167
Wed Mar 13 17:42:18 +0000 2024,asta_mvp,avraham a anda yang tidak mengerti namanya saja kawal pemilu ya sampai akhir kalo ya ubah namanya jadi kawal pemilu atau kawal suara lah tanya yang buka donasi dong kok tanya ke netizen,negatif,0.9824287295341492
Wed Mar 13 17:41:21 +0000 2024,BidadariDuo,kawal pemilu quick count kpu itu satu benderahahacuma kawal pemilu agak lebih halus bahasanya biar tidak terlalu kentara dan menyatu dengan masyarakat,positif,0.8868011832237244
Wed Mar 13 17:39:52 +0000 2024,put776,sengaja buat modal pemilu selanjutnya kampanye bagibagi bansos sudah dianggap pahlawan biar berkuasa selamanya,negatif,0.9801422357559204
Wed Mar 13 17:39:12 +0000 2024,Puthutea,hari ini tidak ada orang yang berani mati demi demokrasi dan demi pemilu adi prayitno,netral,0.680453360080719
Wed Mar 13 17:38:45 +0000 2024,IbraThalib1,jadi sepakat ya pemilu konoha memang curang,negatif,0.9972112774848938
Wed Mar 13 17:29:39 +0000 2024,put776,waras isu toa mesjid dan larangan kumpul takut mengomongkan kecurangan pemilu,negatif,0.9881587624549866
Wed Mar 13 17:29:38 +0000 2024,zainalmusyaffak,memang yang menjadi acuan pendukung hanya sirekap amp kawal pemilu,negatif,0.6847895979881287
Wed Mar 13 17:29:03 +0000 2024,Dewasuri30,om usman jangan aktif dulu di maka selama sengketa pemilu kita tidak pakai pengadilan jalanan cc dinsyamsuddin silalahi official ugm jk,netral,0.9840991497039795
Wed Mar 13 17:28:43 +0000 2024,TheMusefree,masih percaya pemilu jujur dan adil,positif,0.9405805468559265
Wed Mar 13 17:26:57 +0000 2024,NES_EAN,pemilu inilah puncak dari ke muak an rakyat dari elit elit yang merasa benar dan selalu menyalahkan presiden thd apa yang terjadi,negatif,0.9906435608863831
Wed Mar 13 17:24:56 +0000 2024,lubis10922,id ri contoh satu kasus saja kecurangan yang diakui oleh alasan libur panjang di taipei atau di indonesia namun kenapa dicoblos di tahun pertanyaannya apa sudah di proses hukum apa sanksinya siapa pelaku bandit pemilu dimaksud luar biasa ri dan ini rezim,negatif,0.9873915314674377
Wed Mar 13 17:23:53 +0000 2024,_UnionHeroes,ya gua kalah di pemilu gua juara ke dan partai gua cuma dapat kursi dan itulah,negatif,0.9914582371711731
Wed Mar 13 17:22:52 +0000 2024,c_angora,orang sudah bicara hak angket tvone masih asyik bicara pemilu tidak update atau kekurangan wartawan,negatif,0.9941574335098267
Wed Mar 13 17:21:00 +0000 2024,Syarman59,pemilu paling brutal sepanjang sejarah jangan terbuai dengan jabatan menteri,negatif,0.9964483976364136
Wed Mar 13 17:18:48 +0000 2024,alun190885,org lagian untuk ujug mengucapkan selamatkpu saja belum kelargda etika mwmdahului wasitjdi orang berpikir anehaneh ternyata kawal pemilu cuma penggiring opini,negatif,0.9971977472305298
Wed Mar 13 17:18:15 +0000 2024,Gyusitosin,apakah pemilu kemarin tidak mencerminkan bagaimana rakyat kita,negatif,0.9937288761138916
